tripduration,start_station_id,start_station_name,end_station_id,end_station_name
1974,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
1974,77,Somerville City Hall,135,ID Building East
1974,74,Harvard Square at Mass Ave/ Dunster,33,Kenmore Square
1974,47,Cross St at Hanover St,63,Dorchester Ave at Gillette Park
1974,43,Rowes Wharf at Atlantic Ave,54,Tremont St at West St
1974,42,Boylston St at Arlington St,78,Union Square - Somerville
1974,33,Kenmore Square,58,Beacon St at Arlington St
1974,29,Innovation Lab - 125 Western Ave at Batten Way,40,Lewis Wharf at Atlantic Ave
1974,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur
1973,81,Boylston St at Washington St,66,Allston Green District - Griggs St at Commonwealth Ave
1973,60,Charles Circle - Charles St at Cambridge St,60,Charles Circle - Charles St at Cambridge St
1973,40,Lewis Wharf at Atlantic Ave,186,Congress St at Northern Ave
1973,39,Washington St at Rutland St,5,Northeastern University - North Parking Lot
1973,22,South Station - 700 Atlantic Ave,70,Harvard Kennedy School at Bennett St / Eliot St
1973,16,Back Bay T Stop - Dartmouth St at Stuart St,115,Porter Square Station
1972,221,Verizon Innovation Hub 10 Ware Street,122,Burlington Ave at Brookline Ave
1972,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,44,Congress St at North St
1972,180,Mt Auburn,190,Nashua Street at Red Auerbach Way
1972,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,64,Congress St at Sleeper St
1972,136,ID Building West,136,ID Building West
1972,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,70,Harvard Kennedy School at Bennett St / Eliot St
1972,90,Lechmere Station at Cambridge St / First St,43,Rowes Wharf at Atlantic Ave
1972,73,Harvard Square at Brattle St / Eliot St,52,Newbury St at Hereford St
1972,60,Charles Circle - Charles St at Cambridge St,37,New Balance - 20 Guest St
1972,55,Boylston St at Massachusetts Ave,8,Union Square - Brighton Ave at Cambridge St
1972,47,Cross St at Hanover St,42,Boylston St at Arlington St
1972,47,Cross St at Hanover St,167,Ryan Playground - Dorchester Ave at Harbor View St
1972,45,Yawkey Way at Boylston St.,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
1971,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,125,Hyde Square - Barbara St at Centre St
1971,131,Jackson Square T Stop,95,Cambridge St - at Columbia St / Webster Ave
1971,120,Charles st and Beacon St,10,B.U. Central - 725 Comm. Ave.
1971,89,Harvard Law School at Mass Ave / Jarvis St,58,Beacon St at Arlington St
1971,75,Lafayette Square at Mass Ave / Main St / Columbia St,20,Aquarium T Stop - 200 Atlantic Ave
1971,67,MIT at Mass Ave / Amherst St,74,Harvard Square at Mass Ave/ Dunster
1971,61,Boylston St at Fairfield St,36,Copley Square - Dartmouth St at Boylston St
1971,61,Boylston St at Fairfield St,36,Copley Square - Dartmouth St at Boylston St
1971,52,Newbury St at Hereford St,20,Aquarium T Stop - 200 Atlantic Ave
1971,50,Boylston St at Berkeley St,69,Coolidge Corner - Beacon St @ Centre St
1971,50,Boylston St at Berkeley St,121,W Broadway at Dorchester St
1971,40,Lewis Wharf at Atlantic Ave,116,359 Broadway - Broadway at Fayette Street
1970,163,The Lawn on D,163,The Lawn on D
1970,122,Burlington Ave at Brookline Ave,124,Curtis Hall - South St at Centre St
1970,105,Lower Cambridgeport at Magazine St/Riverside Rd,60,Charles Circle - Charles St at Cambridge St
1970,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,7,Fan Pier
1970,73,Harvard Square at Brattle St / Eliot St,11,Longwood Ave at Binney St
1970,72,One Broadway / Kendall Sq at Main St / 3rd St,72,One Broadway / Kendall Sq at Main St / 3rd St
1970,61,Boylston St at Fairfield St,48,Post Office Square - Pearl St at Milk St
1970,47,Cross St at Hanover St,122,Burlington Ave at Brookline Ave
1970,43,Rowes Wharf at Atlantic Ave,54,Tremont St at West St
1970,33,Kenmore Square,109,TD Garden - West End Park
1970,9,Commonwealth Ave at Buick St,36,Copley Square - Dartmouth St at Boylston St
1970,5,Northeastern University - North Parking Lot,45,Yawkey Way at Boylston St.
1969,215,The Eddy - New St at Sumner St,214,Airport T Stop - Bremen St at Brooks St
1969,175,Brighton Center - Washington St at Cambridge St,190,Nashua Street at Red Auerbach Way
1969,134,Boylston St at Dartmouth St,64,Congress St at Sleeper St
1969,60,Charles Circle - Charles St at Cambridge St,105,Lower Cambridgeport at Magazine St/Riverside Rd
1969,55,Boylston St at Massachusetts Ave,55,Boylston St at Massachusetts Ave
1969,53,Beacon St at Massachusetts Ave,67,MIT at Mass Ave / Amherst St
1969,37,New Balance - 20 Guest St,125,Hyde Square - Barbara St at Centre St
1968,190,Nashua Street at Red Auerbach Way,119,South Boston Library - 646 E Broadway
1968,186,Congress St at Northern Ave,143,EF - North Point Park
1968,175,Brighton Center - Washington St at Cambridge St,190,Nashua Street at Red Auerbach Way
1968,146,Murphy Skating Rink - 1880 Day Blvd,152,Ink Block - Harrison Ave at Herald St
1968,141,Kendall Street,69,Coolidge Corner - Beacon St @ Centre St
1968,68,Central Square at Mass Ave / Essex St,61,Boylston St at Fairfield St
1968,47,Cross St at Hanover St,190,Nashua Street at Red Auerbach Way
1968,31,Seaport Hotel - Congress St at Seaport Ln,122,Burlington Ave at Brookline Ave
1968,26,Washington St at Waltham St,139,Dana Park
1967,205,Bowdoin St at Quincy St,130,Upham's Corner
1967,190,Nashua Street at Red Auerbach Way,67,MIT at Mass Ave / Amherst St
1967,186,Congress St at Northern Ave,36,Copley Square - Dartmouth St at Boylston St
1967,186,Congress St at Northern Ave,121,W Broadway at Dorchester St
1967,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,19,Park Dr at Buswell St
1967,98,Warren St at Chelsea St,58,Beacon St at Arlington St
1967,74,Harvard Square at Mass Ave/ Dunster,33,Kenmore Square
1967,64,Congress St at Sleeper St,64,Congress St at Sleeper St
1967,43,Rowes Wharf at Atlantic Ave,43,Rowes Wharf at Atlantic Ave
1967,11,Longwood Ave at Binney St,94,Main St at Austin St
1966,211,Piers Park,211,Piers Park
1966,120,Charles st and Beacon St,5,Northeastern University - North Parking Lot
1966,99,Wilson Square,77,Somerville City Hall
1966,87,Harvard University Housing - 115 Putnam Ave at Peabody Terrace,16,Back Bay T Stop - Dartmouth St at Stuart St
1966,53,Beacon St at Massachusetts Ave,32,Landmark Center - Brookline Ave at Park Dr
1966,53,Beacon St at Massachusetts Ave,58,Beacon St at Arlington St
1966,47,Cross St at Hanover St,193,Brookline Village - Station Street @ MBTA
1966,40,Lewis Wharf at Atlantic Ave,71,Conway Park - Somerville Avenue
1966,36,Copley Square - Dartmouth St at Boylston St,63,Dorchester Ave at Gillette Park
1966,35,Arch St at Franklin St,193,Brookline Village - Station Street @ MBTA
1966,30,Brigham Circle - Francis St at Huntington Ave,22,South Station - 700 Atlantic Ave
1966,21,Prudential Center - Belvedere St,124,Curtis Hall - South St at Centre St
1966,6,Cambridge St at Joy St,177,University Park
1965,131,Jackson Square T Stop,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
1965,120,Charles st and Beacon St,73,Harvard Square at Brattle St / Eliot St
1965,115,Porter Square Station,82,Washington Square at Washington St. / Beacon St.
1965,113,Andrew T Stop - Dorchester Ave at Dexter St,8,Union Square - Brighton Ave at Cambridge St
1965,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,53,Beacon St at Massachusetts Ave
1965,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,33,Kenmore Square
1965,92,University of Massachusetts Boston - Integrated Sciences Complex,57,Columbus Ave at Massachusetts Ave
1965,61,Boylston St at Fairfield St,54,Tremont St at West St
1965,53,Beacon St at Massachusetts Ave,35,Arch St at Franklin St
1965,51,Washington St at Lenox St,113,Andrew T Stop - Dorchester Ave at Dexter St
1965,32,Landmark Center - Brookline Ave at Park Dr,6,Cambridge St at Joy St
1965,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,81,Boylston St at Washington St
1965,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,176,Lesley University
1964,221,Verizon Innovation Hub 10 Ware Street,122,Burlington Ave at Brookline Ave
1964,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
1964,197,MLK Blvd at Washington St,51,Washington St at Lenox St
1964,151,Surface Rd at India St,96,Cambridge Main Library at Broadway / Trowbridge St
1964,115,Porter Square Station,145,Rindge Avenue - O'Neill Library
1964,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St,54,Tremont St at West St
1964,73,Harvard Square at Brattle St / Eliot St,60,Charles Circle - Charles St at Cambridge St
1964,68,Central Square at Mass Ave / Essex St,58,Beacon St at Arlington St
1964,63,Dorchester Ave at Gillette Park,7,Fan Pier
1964,60,Charles Circle - Charles St at Cambridge St,189,Kendall T
1964,33,Kenmore Square,53,Beacon St at Massachusetts Ave
1964,32,Landmark Center - Brookline Ave at Park Dr,130,Upham's Corner
1964,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St,175,Brighton Center - Washington St at Cambridge St
1964,20,Aquarium T Stop - 200 Atlantic Ave,57,Columbus Ave at Massachusetts Ave
1963,193,Brookline Village - Station Street @ MBTA,33,Kenmore Square
1963,190,Nashua Street at Red Auerbach Way,33,Kenmore Square
1963,142,Alewife Station at Russell Field,183,Alewife MBTA at Steel Place
1963,133,Green Street T Stop - Green St at Amory St,27,Roxbury Crossing T Stop - Columbus Ave at Tremont St
1963,133,Green Street T Stop - Green St at Amory St,124,Curtis Hall - South St at Centre St
1963,113,Andrew T Stop - Dorchester Ave at Dexter St,64,Congress St at Sleeper St
1963,105,Lower Cambridgeport at Magazine St/Riverside Rd,36,Copley Square - Dartmouth St at Boylston St
1963,67,MIT at Mass Ave / Amherst St,73,Harvard Square at Brattle St / Eliot St
1963,61,Boylston St at Fairfield St,25,South End Library - Tremont St at W Newton St
1963,59,Chinatown Gate Plaza,68,Central Square at Mass Ave / Essex St
1963,58,Beacon St at Arlington St,23,Boston City Hall - 28 State St
1963,55,Boylston St at Massachusetts Ave,47,Cross St at Hanover St
1963,55,Boylston St at Massachusetts Ave,52,Newbury St at Hereford St
1963,53,Beacon St at Massachusetts Ave,67,MIT at Mass Ave / Amherst St
1963,10,B.U. Central - 725 Comm. Ave.,190,Nashua Street at Red Auerbach Way
1962,180,Mt Auburn,41,Packard's Corner - Commonwealth Ave at Brighton Ave
1962,90,Lechmere Station at Cambridge St / First St,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
1962,73,Harvard Square at Brattle St / Eliot St,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave
1962,73,Harvard Square at Brattle St / Eliot St,36,Copley Square - Dartmouth St at Boylston St
1962,70,Harvard Kennedy School at Bennett St / Eliot St,16,Back Bay T Stop - Dartmouth St at Stuart St
1962,58,Beacon St at Arlington St,35,Arch St at Franklin St
1962,36,Copley Square - Dartmouth St at Boylston St,193,Brookline Village - Station Street @ MBTA
1962,33,Kenmore Square,94,Main St at Austin St
1962,23,Boston City Hall - 28 State St,52,Newbury St at Hereford St
1962,22,South Station - 700 Atlantic Ave,22,South Station - 700 Atlantic Ave
1961,173,Savin Hill T Stop - S Sydney St at Bay St,146,Murphy Skating Rink - 1880 Day Blvd
1961,136,ID Building West,136,ID Building West
1961,107,Ames St at Main St,40,Lewis Wharf at Atlantic Ave
1961,102,Powder House Circle - Nathan Tufts Park,47,Cross St at Hanover St
1961,100,Davis Square,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
1961,98,Warren St at Chelsea St,58,Beacon St at Arlington St
1961,96,Cambridge Main Library at Broadway / Trowbridge St,61,Boylston St at Fairfield St
1961,89,Harvard Law School at Mass Ave / Jarvis St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
1961,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,129,Hayes Square - Vine St at Moulton St
1961,61,Boylston St at Fairfield St,22,South Station - 700 Atlantic Ave
1961,61,Boylston St at Fairfield St,64,Congress St at Sleeper St
1961,60,Charles Circle - Charles St at Cambridge St,60,Charles Circle - Charles St at Cambridge St
1961,60,Charles Circle - Charles St at Cambridge St,70,Harvard Kennedy School at Bennett St / Eliot St
1961,48,Post Office Square - Pearl St at Milk St,37,New Balance - 20 Guest St
1961,47,Cross St at Hanover St,68,Central Square at Mass Ave / Essex St
1961,45,Yawkey Way at Boylston St.,163,The Lawn on D
1961,42,Boylston St at Arlington St,163,The Lawn on D
1961,13,Boston Medical Center - E Concord St at Harrison Ave,16,Back Bay T Stop - Dartmouth St at Stuart St
1961,6,Cambridge St at Joy St,149,175 N Harvard St
1960,113,Andrew T Stop - Dorchester Ave at Dexter St,64,Congress St at Sleeper St
1960,91,One Kendall Square at Hampshire St / Portland St,29,Innovation Lab - 125 Western Ave at Batten Way
1960,60,Charles Circle - Charles St at Cambridge St,9,Commonwealth Ave at Buick St
1960,54,Tremont St at West St,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
1960,53,Beacon St at Massachusetts Ave,32,Landmark Center - Brookline Ave at Park Dr
1960,36,Copley Square - Dartmouth St at Boylston St,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard
1959,180,Mt Auburn,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St
1959,141,Kendall Street,125,Hyde Square - Barbara St at Centre St
1959,125,Hyde Square - Barbara St at Centre St,45,Yawkey Way at Boylston St.
1959,98,Warren St at Chelsea St,44,Congress St at North St
1959,78,Union Square - Somerville,58,Beacon St at Arlington St
1959,74,Harvard Square at Mass Ave/ Dunster,33,Kenmore Square
1959,55,Boylston St at Massachusetts Ave,35,Arch St at Franklin St
1959,55,Boylston St at Massachusetts Ave,52,Newbury St at Hereford St
1959,54,Tremont St at West St,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
1959,44,Congress St at North St,177,University Park
1959,36,Copley Square - Dartmouth St at Boylston St,149,175 N Harvard St
1959,11,Longwood Ave at Binney St,190,Nashua Street at Red Auerbach Way
1959,6,Cambridge St at Joy St,118,Linear Park - Mass. Ave. at Cameron Ave. 
1958,209,Chelsea St at Saratoga St,209,Chelsea St at Saratoga St
1958,190,Nashua Street at Red Auerbach Way,29,Innovation Lab - 125 Western Ave at Batten Way
1958,77,Somerville City Hall,14,HMS/HSPH - Avenue Louis Pasteur at Longwood Ave
1958,73,Harvard Square at Brattle St / Eliot St,8,Union Square - Brighton Ave at Cambridge St
1958,73,Harvard Square at Brattle St / Eliot St,67,MIT at Mass Ave / Amherst St
1958,67,MIT at Mass Ave / Amherst St,23,Boston City Hall - 28 State St
1958,58,Beacon St at Arlington St,10,B.U. Central - 725 Comm. Ave.
1958,36,Copley Square - Dartmouth St at Boylston St,9,Commonwealth Ave at Buick St
1958,36,Copley Square - Dartmouth St at Boylston St,73,Harvard Square at Brattle St / Eliot St
1958,22,South Station - 700 Atlantic Ave,173,Savin Hill T Stop - S Sydney St at Bay St
1958,13,Boston Medical Center - E Concord St at Harrison Ave,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
1958,4,Tremont St at E Berkeley St,22,South Station - 700 Atlantic Ave
1957,177,University Park,15,Brighton Mills - 370 Western Ave
1957,81,Boylston St at Washington St,80,MIT Stata Center at Vassar St / Main St
1957,74,Harvard Square at Mass Ave/ Dunster,180,Mt Auburn
1957,6,Cambridge St at Joy St,58,Beacon St at Arlington St
1956,122,Burlington Ave at Brookline Ave,102,Powder House Circle - Nathan Tufts Park
1956,108,Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
1956,98,Warren St at Chelsea St,190,Nashua Street at Red Auerbach Way
1956,85,Spaulding Rehabilitation Hospital - Charlestown Navy Yard,90,Lechmere Station at Cambridge St / First St
1956,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,58,Beacon St at Arlington St
1956,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,16,Back Bay T Stop - Dartmouth St at Stuart St
1956,58,Beacon St at Arlington St,17,Soldiers Field Park - 111 Western Ave
1956,53,Beacon St at Massachusetts Ave,171,Bunker Hill Community College
1956,47,Cross St at Hanover St,78,Union Square - Somerville
1956,45,Yawkey Way at Boylston St.,91,One Kendall Square at Hampshire St / Portland St
1956,42,Boylston St at Arlington St,47,Cross St at Hanover St
1956,24,Seaport Square - Seaport Blvd at Northern Ave,163,The Lawn on D
1956,20,Aquarium T Stop - 200 Atlantic Ave,21,Prudential Center - Belvedere St
1956,8,Union Square - Brighton Ave at Cambridge St,159,S Huntington Ave at Heath St
1956,5,Northeastern University - North Parking Lot,45,Yawkey Way at Boylston St.
1955,205,Bowdoin St at Quincy St,68,Central Square at Mass Ave / Essex St
1955,143,EF - North Point Park,113,Andrew T Stop - Dorchester Ave at Dexter St
1955,112,Clarendon Hill at Broadway,80,MIT Stata Center at Vassar St / Main St
1955,105,Lower Cambridgeport at Magazine St/Riverside Rd,60,Charles Circle - Charles St at Cambridge St
1955,80,MIT Stata Center at Vassar St / Main St,171,Bunker Hill Community College
1955,74,Harvard Square at Mass Ave/ Dunster,82,Washington Square at Washington St. / Beacon St.
1955,73,Harvard Square at Brattle St / Eliot St,36,Copley Square - Dartmouth St at Boylston St
1955,73,Harvard Square at Brattle St / Eliot St,118,Linear Park - Mass. Ave. at Cameron Ave. 
1955,60,Charles Circle - Charles St at Cambridge St,60,Charles Circle - Charles St at Cambridge St
1955,45,Yawkey Way at Boylston St.,61,Boylston St at Fairfield St
1955,44,Congress St at North St,67,MIT at Mass Ave / Amherst St
1955,43,Rowes Wharf at Atlantic Ave,75,Lafayette Square at Mass Ave / Main St / Columbia St
1955,42,Boylston St at Arlington St,98,Warren St at Chelsea St
1955,35,Arch St at Franklin St,41,Packard's Corner - Commonwealth Ave at Brighton Ave
1955,32,Landmark Center - Brookline Ave at Park Dr,137,Magoun Square at Trum Field
1954,205,Bowdoin St at Quincy St,68,Central Square at Mass Ave / Essex St
1954,174,Washington St at Brock St,70,Harvard Kennedy School at Bennett St / Eliot St
1954,140,Danehy Park,52,Newbury St at Hereford St
1954,137,Magoun Square at Trum Field,104,Harvard University Radcliffe Quadrangle at Shepard St / Garden St
1954,117,Binney St / Sixth St,74,Harvard Square at Mass Ave/ Dunster
1954,115,Porter Square Station,140,Danehy Park
1954,81,Boylston St at Washington St,74,Harvard Square at Mass Ave/ Dunster
1954,48,Post Office Square - Pearl St at Milk St,10,B.U. Central - 725 Comm. Ave.
1954,47,Cross St at Hanover St,7,Fan Pier
1954,45,Yawkey Way at Boylston St.,16,Back Bay T Stop - Dartmouth St at Stuart St
1954,43,Rowes Wharf at Atlantic Ave,67,MIT at Mass Ave / Amherst St
1954,41,Packard's Corner - Commonwealth Ave at Brighton Ave,33,Kenmore Square
1954,8,Union Square - Brighton Ave at Cambridge St,78,Union Square - Somerville
1953,140,Danehy Park,52,Newbury St at Hereford St
1953,134,Boylston St at Dartmouth St,67,MIT at Mass Ave / Amherst St
1953,105,Lower Cambridgeport at Magazine St/Riverside Rd,36,Copley Square - Dartmouth St at Boylston St
1953,90,Lechmere Station at Cambridge St / First St,9,Commonwealth Ave at Buick St
1953,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd,58,Beacon St at Arlington St
1953,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,70,Harvard Kennedy School at Bennett St / Eliot St
1953,73,Harvard Square at Brattle St / Eliot St,37,New Balance - 20 Guest St
1953,58,Beacon St at Arlington St,35,Arch St at Franklin St
1953,55,Boylston St at Massachusetts Ave,22,South Station - 700 Atlantic Ave
1953,54,Tremont St at West St,124,Curtis Hall - South St at Centre St
1952,190,Nashua Street at Red Auerbach Way,175,Brighton Center - Washington St at Cambridge St
1952,190,Nashua Street at Red Auerbach Way,194,Broadway St at Mt Pleasant St
1952,137,Magoun Square at Trum Field,47,Cross St at Hanover St
1952,78,Union Square - Somerville,118,Linear Park - Mass. Ave. at Cameron Ave. 
1952,74,Harvard Square at Mass Ave/ Dunster,55,Boylston St at Massachusetts Ave
1952,74,Harvard Square at Mass Ave/ Dunster,72,One Broadway / Kendall Sq at Main St / 3rd St
1952,67,MIT at Mass Ave / Amherst St,178,MIT Pacific St at Purrington St
1952,60,Charles Circle - Charles St at Cambridge St,30,Brigham Circle - Francis St at Huntington Ave
1952,58,Beacon St at Arlington St,17,Soldiers Field Park - 111 Western Ave
1952,58,Beacon St at Arlington St,70,Harvard Kennedy School at Bennett St / Eliot St
1952,37,New Balance - 20 Guest St,59,Chinatown Gate Plaza
1952,37,New Balance - 20 Guest St,190,Nashua Street at Red Auerbach Way
1952,20,Aquarium T Stop - 200 Atlantic Ave,21,Prudential Center - Belvedere St
1952,20,Aquarium T Stop - 200 Atlantic Ave,32,Landmark Center - Brookline Ave at Park Dr
1952,20,Aquarium T Stop - 200 Atlantic Ave,100,Davis Square
1952,16,Back Bay T Stop - Dartmouth St at Stuart St,115,Porter Square Station
1951,151,Surface Rd at India St,151,Surface Rd at India St
1951,149,175 N Harvard St,58,Beacon St at Arlington St
1951,146,Murphy Skating Rink - 1880 Day Blvd,146,Murphy Skating Rink - 1880 Day Blvd
1951,133,Green Street T Stop - Green St at Amory St,64,Congress St at Sleeper St
1951,66,Allston Green District - Griggs St at Commonwealth Ave,6,Cambridge St at Joy St
1951,61,Boylston St at Fairfield St,84,CambridgeSide Galleria - CambridgeSide PL at Land Blvd
1951,44,Congress St at North St,145,Rindge Avenue - O'Neill Library
1950,190,Nashua Street at Red Auerbach Way,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
1950,178,MIT Pacific St at Purrington St,10,B.U. Central - 725 Comm. Ave.
1950,174,Washington St at Brock St,70,Harvard Kennedy School at Bennett St / Eliot St
1950,100,Davis Square,74,Harvard Square at Mass Ave/ Dunster
1950,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,60,Charles Circle - Charles St at Cambridge St
1950,73,Harvard Square at Brattle St / Eliot St,60,Charles Circle - Charles St at Cambridge St
1950,73,Harvard Square at Brattle St / Eliot St,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St
1950,67,MIT at Mass Ave / Amherst St,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd
1950,58,Beacon St at Arlington St,68,Central Square at Mass Ave / Essex St
1950,55,Boylston St at Massachusetts Ave,82,Washington Square at Washington St. / Beacon St.
1950,55,Boylston St at Massachusetts Ave,137,Magoun Square at Trum Field
1950,36,Copley Square - Dartmouth St at Boylston St,50,Boylston St at Berkeley St
1950,33,Kenmore Square,23,Boston City Hall - 28 State St
1950,23,Boston City Hall - 28 State St,52,Newbury St at Hereford St
1950,22,South Station - 700 Atlantic Ave,79,Beacon St at Washington / Kirkland
1950,11,Longwood Ave at Binney St,47,Cross St at Hanover St
1950,3,Colleges of the Fenway - Fenway at Avenue Louis Pasteur,46,Christian Science Plaza - Massachusetts Ave at Westland Ave
1949,190,Nashua Street at Red Auerbach Way,12,Ruggles T Stop - Columbus Ave at Melnea Cass Blvd
1949,182,Museum of Science,105,Lower Cambridgeport at Magazine St/Riverside Rd
1949,160,Wentworth Institute of Technology - Huntington Ave at Vancouver St,159,S Huntington Ave at Heath St
1949,145,Rindge Avenue - O'Neill Library,10,B.U. Central - 725 Comm. Ave.
1949,120,Charles st and Beacon St,89,Harvard Law School at Mass Ave / Jarvis St
1949,114,Teele Square at 239 Holland St,35,Arch St at Franklin St
1949,74,Harvard Square at Mass Ave/ Dunster,42,Boylston St at Arlington St
1949,61,Boylston St at Fairfield St,61,Boylston St at Fairfield St
1949,49,Stuart St at Charles St,174,Washington St at Brock St
1949,42,Boylston St at Arlington St,44,Congress St at North St
1949,10,B.U. Central - 725 Comm. Ave.,10,B.U. Central - 725 Comm. Ave.
1949,9,Commonwealth Ave at Buick St,190,Nashua Street at Red Auerbach Way
1948,193,Brookline Village - Station Street @ MBTA,74,Harvard Square at Mass Ave/ Dunster
1948,140,Danehy Park,43,Rowes Wharf at Atlantic Ave
1948,120,Charles st and Beacon St,82,Washington Square at Washington St. / Beacon St.
1948,95,Cambridge St - at Columbia St / Webster Ave,8,Union Square - Brighton Ave at Cambridge St
1948,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,16,Back Bay T Stop - Dartmouth St at Stuart St
1948,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,70,Harvard Kennedy School at Bennett St / Eliot St
1948,68,Central Square at Mass Ave / Essex St,113,Andrew T Stop - Dorchester Ave at Dexter St
1948,58,Beacon St at Arlington St,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St
1948,58,Beacon St at Arlington St,189,Kendall T
1948,46,Christian Science Plaza - Massachusetts Ave at Westland Ave,100,Davis Square
1948,44,Congress St at North St,67,MIT at Mass Ave / Amherst St
1948,33,Kenmore Square,94,Main St at Austin St
1947,218,Watermark Seaport - Boston Wharf Rd at Seaport Blvd,125,Hyde Square - Barbara St at Centre St
1947,186,Congress St at Northern Ave,36,Copley Square - Dartmouth St at Boylston St
1947,149,175 N Harvard St,58,Beacon St at Arlington St
1947,146,Murphy Skating Rink - 1880 Day Blvd,161,W Broadway at D St
1947,112,Clarendon Hill at Broadway,80,MIT Stata Center at Vassar St / Main St
1947,110,Harvard University Gund Hall at Quincy St / Kirkland S,74,Harvard Square at Mass Ave/ Dunster
1947,97,Harvard University River Houses at DeWolfe St / Cowperthwaite St,159,S Huntington Ave at Heath St
1947,92,University of Massachusetts Boston - Integrated Sciences Complex,57,Columbus Ave at Massachusetts Ave
1947,90,Lechmere Station at Cambridge St / First St,135,ID Building East
1947,88,Inman Square at Vellucci Plaza / Hampshire St,22,South Station - 700 Atlantic Ave
1947,81,Boylston St at Washington St,80,MIT Stata Center at Vassar St / Main St
1947,67,MIT at Mass Ave / Amherst St,45,Yawkey Way at Boylston St.
1947,22,South Station - 700 Atlantic Ave,74,Harvard Square at Mass Ave/ Dunster
1947,22,South Station - 700 Atlantic Ave,74,Harvard Square at Mass Ave/ Dunster
1947,20,Aquarium T Stop - 200 Atlantic Ave,88,Inman Square at Vellucci Plaza / Hampshire St
1946,136,ID Building West,64,Congress St at Sleeper St
1946,115,Porter Square Station,55,Boylston St at Massachusetts Ave
1946,76,Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,16,Back Bay T Stop - Dartmouth St at Stuart St
1946,74,Harvard Square at Mass Ave/ Dunster,54,Tremont St at West St
1946,74,Harvard Square at Mass Ave/ Dunster,55,Boylston St at Massachusetts Ave
1946,74,Harvard Square at Mass Ave/ Dunster,71,Conway Park - Somerville Avenue
1946,69,Coolidge Corner - Beacon St @ Centre St,29,Innovation Lab - 125 Western Ave at Batten Way
1946,53,Beacon St at Massachusetts Ave,11,Longwood Ave at Binney St
1946,50,Boylston St at Berkeley St,105,Lower Cambridgeport at Magazine St/Riverside Rd
1946,35,Arch St at Franklin St,138,Newmarket Square T Stop - Massachusetts Ave at Newmarket Square
1946,31,Seaport Hotel - Congress St at Seaport Ln,61,Boylston St at Fairfield St
1946,9,Commonwealth Ave at Buick St,36,Copley Square - Dartmouth St at Boylston St
1945,212,Maverick Square - Lewis Mall,212,Maverick Square - Lewis Mall
1945,195,Brian P. Murphy Staircase at Child Street,53,Beacon St at Massachusetts Ave
1945,174,Washington St at Brock St,59,Chinatown Gate Plaza
1945,152,Ink Block - Harrison Ave at Herald St,146,Murphy Skating Rink - 1880 Day Blvd
1945,139,Dana Park,77,Somerville City Hall
1945,100,Davis Square,74,Harvard Square at Mass Ave/ Dunster
